Total,5762203,,5762254,5762258,,,,,5762334,5762392,,5762575,,,5762704,5762706,5762128,5763121
,0.5027,0.7026,0.1082,0.51,0.31,0.18,0.32,0.19,0.242,0.7484,0.3925,0,0.2993,0.0476,72851.5,1,105.35,4
92,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,0,8
,0.2875,0.2222,0.1107,0.35,0.11,0.54,0.23,0.12,0.242,0.9868,0.0247,0,0.4051,0.0221,38322.46,4,84,5
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.4315,0.2568,0.1425,0.42,0.12,0.19,0.27,0.42,0.242,0.9313,0.3157,0,0.3962,0.0471,32251.5,6,164,2
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.4803,0.3014,0.1607,1.93,0.1,0.28,0.65,1,0.242,0.6208,0.3306,0,0.3859,0.0132,29800.8,0,40,0
59,6,0,8,0,1,0,0,0,8,0,0,6,0,6,0,8,8,8
,0.4447,0.4688,0.1029,0.1,,,,,0.059,0.7348,0.449,0.3085,0.3085,0.0143,72878.7,7,26,1
71,6,0,8,0,0,0,0,0,0,6,7,0,6,6,8,8,8,8
,0.6498,0.7017,0.0894,0.33,0.08,0.25,0.34,0.33,0.242,0.9828,0.0206,0,0.4078,0.0219,47535.1,2,58,0
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.4809,0.6311,0.1101,0.57,0.23,0.43,0.39,0.18,0.242,0.6778,0.2079,0,0.4531,0.0382,74690.68,1,66,4
98,6,7,8,1,1,0,2,2,8,6,7,6,6,6,8,8,8,8
