Total,5762203.0,,5762254.0,5762258.0,,,,,5762334.0,5762392.0,,5762575.0,,,5762704,5762706.0,5762128.0,5763121.0
100,6.0,7.0,8.0,1.0,1.0,2.0,2.0,2,8.0,6.0,7.0,6.0,6.0,6.0,8,8.0,8.0,8.0
,0.6384,0.3565,0.1026,0.76,0.24,0.23,0.1,0.43,,0.9143,0.2987,0.0,0.3478,0.0233,65329.4,7.0,52.0,2.0
70,0.0,7.0,8.0,1.0,1.0,2.0,2.0,2,0.0,6.0,7.0,6.0,6.0,6.0,8,0.0,8.0,0.0
,,,,,,,,,,,,,,,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
,0.4233,0.2723,0.1179,0.24,0.15,0.23,0.38,0.24,0.242,0.9264,0.1287,0.0,0.4277,0.0299,24911,3.0,42.0,2.0
85,6.0,7.0,8.0,1.0,1.0,2.0,2.0,2,8.0,6.0,0.0,6.0,6.0,6.0,8,8.0,8.0,0.0
,0.6504,0.6413,0.0779,0.34,0.06,0.27,0.33,0.34,0.242,0.9143,0.6393,0.0,0.3694,0.0315,62747.28,4.0,56.0,3.0
85,6.0,7.0,8.0,1.0,1.0,2.0,2.0,2,8.0,6.0,0.0,6.0,6.0,6.0,8,8.0,8.0,0.0
,0.2956,0.364,0.1126,0.52,0.32,0.16,0.42,0.1,0.242,0.9264,0.1297,0.0,0.414,0.032,30229.4,5.0,74.0,5.0
100,6.0,7.0,8.0,1.0,1.0,2.0,2.0,2,8.0,6.0,7.0,6.0,6.0,6.0,8,8.0,8.0,8.0
,0.3324,0.1523,0.0851,0.6,0.28,0.12,0.25,0.35,0.242,0.7185,0.3017,0.0,0.3385,0.043,71166.54,4.0,114.0,2.0
92,6.0,7.0,8.0,1.0,1.0,2.0,2.0,2,8.0,6.0,7.0,6.0,6.0,6.0,8,0.0,8.0,8.0
,0.6264,0.5508,0.0751,0.67,0.16,0.17,0.37,0.3,0.242,0.989,0.032,0.0,0.3694,0.0326,67247.28,6.0,56.0,4.0
92,6.0,7.0,8.0,1.0,1.0,2.0,2.0,2,8.0,6.0,7.0,6.0,6.0,6.0,8,8.0,8.0,0.0
,0.6122,0.4483,0.1121,0.46,0.1,0.44,0.09,0.37,0.39,0.9143,0.3583,0.0,0.456,0.0104,20821.3,6.0,160.0,1.0
76,6.0,7.0,8.0,1.0,1.0,2.0,2.0,2,0.0,6.0,7.0,6.0,6.0,6.0,0,8.0,8.0,0.0
,0.5551,0.7182,0.1489,0.69,0.31,0.25,0.11,0.33,0.2421,0.8988,0.157,0.0237,0.3773,0.0364,36672.96,0.0,75.0,0.0
94,6.0,7.0,8.0,1.0,1.0,2.0,2.0,2,8.0,6.0,7.0,0.0,6.0,6.0,8,8.0,8.0,8.0
,0.3726,0.5345,0.1115,0.34,0.39,0.16,0.11,0.34,0.242,0.4822,0.1804,0.0,0.2869,0.0069,70258.16,6.0,20.0,2.0
75,6.0,7.0,8.0,1.0,1.0,2.0,2.0,2,8.0,0.0,0.0,6.0,0.0,0.0,8,8.0,8.0,8.0
,0.3623,0.4865,0.1162,0.86,0.14,0.09,0.32,0.45,0.242,0.9902,0.0446,0.0,0.3371,0.037,58225.49,0.0,24.0,4.0
85,6.0,7.0,8.0,1.0,1.0,2.0,2.0,2,8.0,6.0,0.0,6.0,6.0,6.0,8,0.0,8.0,8.0
,0.3796,0.3686,0.1181,,,,,,0.242,0.9207,0.0679,0.0,0.4364,0.0213,28022.46,7.0,76.0,1.0
92,6.0,7.0,8.0,0.0,0.0,0.0,0.0,0,8.0,6.0,7.0,6.0,6.0,6.0,8,8.0,8.0,8.0
,,,,,,,,,,,,,,,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
,0.5464,0.6026,0.1426,0.81,0.19,0.27,0.3,0.24,0.242,0.989,0.1431,0.0,0.3621,0.044,42318.5,4.0,126.0,0.0
92,6.0,7.0,8.0,1.0,1.0,2.0,2.0,2,8.0,6.0,7.0,6.0,6.0,6.0,8,8.0,8.0,0.0
,0.3397,0.3227,0.1271,0.34,0.19,0.185,0.033,0.068,0.059,0.9898,0.023,0.0,0.3632,0.0204,47778.88,7.0,68.0,0.0
78,6.0,7.0,8.0,1.0,1.0,0.0,0.0,0,0.0,6.0,7.0,6.0,6.0,6.0,8,8.0,8.0,0.0
,0.7179,0.6096,0.0339,0.29,,,,,0.492,0.9858,0.1716,0.0143,0.3977,0.04816,50119.07,3.0,146.69,5.0
54,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,7.0,0.0,6.0,6.0,8,8.0,0.0,0.0
,0.6357,0.2667,0.1048,0.24,0.43,0.33,0.06,0.18,0.242,0.9143,0.0476,0.0,0.4265,0.0185,36852.94,5.0,30.0,4.0
100,6.0,7.0,8.0,1.0,1.0,2.0,2.0,2,8.0,6.0,7.0,6.0,6.0,6.0,8,8.0,8.0,8.0
,0.685,0.4975,0.0888,0.26,0.31,0.32,0.11,0.26,1.1185,0.907,0.2002,0.383,0.3875,0.0209,58633.91,2.0,56.0,2.0
64,6.0,7.0,8.0,1.0,1.0,2.0,2.0,2,0.0,6.0,7.0,0.0,6.0,0.0,0,8.0,8.0,0.0
,0.4611,0.4972,0.0422,0.52,0.0,0.0,0.0,0,0.242,0.9898,0.1185,0.0196,0.3563,0.0417,45925.48,1.0,141.0,3.0
