Total,5762203,,5762254,5762258,,,,,5762334,5762392,,5762575,,,5762704,5762706,5762128,5763121
,0.654,0.5833,0.112,0.13,0.2,0.37,0.3,0.13,0.242,0.9143,0.0615,0,0.4411,0.0205,26152.94,2,64,3
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.3401,0.4491,0.1026,0.84,0.16,0.09,0.62,0.13,0.242,0.9811,0.0474,0,0.3264,0.0465,69184.29,2,78,1
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.6539,0.7101,0.0894,0.33,0.31,0.045,0.0675,0.066,0.242,0.9858,0.2603,0,0.3792,0.012,58995.81,6,128,1
93,6,7,8,0,1,0,0,0,8,6,7,6,6,6,8,8,8,8
,0.5339,0.7851,0.0745,0.53,0.28,0.19,0.32,0.21,0.242,0.9828,0.0605,0,0.3949,0.0344,57037.95,5,102,2
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.5404,0.4483,0.1321,0.54,0.14,0.32,0.22,0.1,0.242,0.987,0.0364,0.2877,0,0.9633,62255.66,2,132,4
80,6,7,8,1,1,2,0,2,8,6,7,0,0,0,8,8,8,8
,0.5648,0.3853,0.0714,0.24,0.5,0.26,0.1,0.14,0.242,0.9142,0.0775,0,0.4573,0.0243,17184.9,7,84,5
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.6824,0.9043,0.1115,0.53,0.07,0.4,0.2,0.33,0.242,0.9143,0.5174,0,0.4388,0.01687,29643.2,5,36,0
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.4755,0.3466,0.0865,0.48,0.2,0.32,0.12,0.36,0.242,0.9828,0.3193,0,0.3203,0.0161,49334.94,1,35,2
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.3667,0.4167,0.0921,0.49,0.28,0.23,0.22,0.27,0.243,0.7348,0.2649,0,0.4602,0.0363,76660.72,1,78,4
92,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,0
,0.4401,0.6441,0.1372,0.5,0.1,0.4,0.29,0.21,0.242,0.9313,0.3157,0,0.4013,0.0475,34367.95,5,128,2
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.6621,0.5377,0.0831,0.34,0.3,0.25,0.11,0.34,0.242,0.7185,0.2486,0,0.3739,0.0269,69066.09,0,56,3
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.3124,0.2108,0.1187,0.54,0.22,0.12,0.185,0.17,0.242,0.9446,0.3096,0,0.4364,0.0125,25114.28,4,88,0
64,0,0,8,1,1,0,0,2,8,0,0,6,6,0,8,8,8,8
,0.4007,0.3504,0.1227,0.41,0.38,0.21,0.06,0.35,0.242,0.9207,0.0839,0,0.4338,0,27667.18,6,76,4
94,6,7,8,1,1,2,2,2,8,6,7,6,6,0,8,8,8,8
,0.5857,0.8333,0.0864,0.28,0.74,0.5,0.28,0,0.242,0.9858,0.0634,0,0.3977,0.0351,50568.11,6,93,5
92,6,7,8,0,0,0,0,0,8,6,7,6,6,6,8,8,8,8
,0.5369,0.5187,0.0783,0.58,0.08,0.34,0.21,0.37,0.242,0.9828,0.3974,0,0.3085,0.0168,59655.64,5,44,0
92,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,0
,0.53125,0.4545455,0.1090347,0.47,0.27,0.26,0.09,0.38,0.2420616,0.8988011,0.102164,0,0.4256343,0.0308288,16741.32,4,84,5
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.4568,0.427,0.0938,0.09,0.24,0.22,0.45,0.09,0.242,0.907,0.1652,0,0.447,0.0386,25038.15,3,90,5
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.4222,0.534,0.0674,0.74,0.26,0.2,0.14,0.4,0.242,0.6996,0.3436,0,0.4725,0.0465,77352.8,2,120,5
87,0,0,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.5296,0.4412,0.1044,0.51,0.14,0.35,0.31,0.2,0.242,0.9143,0.1725,0,0.4411,0.0393,23367.92,1,69,4
94,0,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.6038,0.5431,0.0678,0.2,0.19,0.61,0.12,0.08,0.242,0.9142,0.4301,0,0.382,0.0291,66022.65,5,62.075,1
84,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,0,0
,0.7477,0.9307,0.0992,0.37,0.09,0.54,0.29,0.08,0.242,0.9961,0.0696,0,0.3939,0.0179,48043,7,32,5
87,6,7,8,1,1,2,2,2,8,0,0,6,6,6,8,8,8,8
,0.6956,0.4085,0.1006,0.51,0.12,4.41,16,49,0.242,0.9143,0.0961,0.3946,0.4411,0.029,23647.41,1,66,1
88,6,7,8,1,1,0,0,0,8,6,7,0,6,6,8,8,8,8
,0.349,0.3603,0.0806,0.9,0.1,0.22,0.5,0.18,0.242,0.7185,0.3626,0,0.4668,0.0458,75383.1,7,90,5
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.6479,0.5249,0.0765,0.78,0.22,0.32,0.31,0.15,0.242,0.5367,0.2239,0,0.4705,0.0224,75752.79,3,80,5
79,6,7,0,1,1,2,2,2,8,0,0,6,6,6,8,8,8,8
,0.3476,0.3611,0.1017,0,0.42,0.33,0.05,0.2,0.242,0.9143,0.3714,0,0.357,0.046,61917.3,3,138,1
76,6,0,8,1,1,0,0,2,8,6,0,6,0,6,8,8,8,8
,0.2941,0.2823,0.1164,0.52,0.27,0.13,0.08,0.52,0.242,0.987,0.0364,0,0.5987,0.0274,42248.21,3,48,2
94,6,7,8,1,1,2,2,2,8,6,7,6,0,6,8,8,8,8
,0.2698,0.3051,0.0794,0.12,0.22,0.18,0.12,0.17,0.242,0.7185,0.3626,0,0.4681,0.0489,78814.28,5,80,4
78,6,0,8,0,1,0,0,0,8,6,7,6,6,6,8,8,8,0
,0.7722,0.594,0.0719,0.93,1,5,3,0,0.559,0.7918,0.469,0,0.4558,0.0471,78803.45,4,138.56,4
48,6,0,8,0,0,0,0,0,0,0,0,6,6,6,8,8,0,0
,0.4586,0.0973,0.0808,.,0.26,3,0.27,0.18,0.661,0.7176,0.1397,0,0.3781,0.0266,66503.84,4,55.62,2
47,0,0,8,0,1,0,2,2,0,0,0,6,6,6,8,8,0,0
,0.6176,0.8673,0.074,0.39,0.32,0.29,0.28,0.11,0.242,0.093,0.0703,0,0.3739,0.0348,64302.93,7,96,1
94,6,7,8,1,1,2,2,2,8,0,7,6,6,6,8,8,8,8
,0.3394,0.5017,0.1321,0.55,0.28,0.17,0.42,0.13,0.242,0.9264,0.1082,0,0.431,0.0268,26229.56,7,64,2
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.3603,0.2106,0.0843,0.15,0.32,0.22,0.31,0.15,0.729,0.7185,0.1253,0,0.4681,0.025,76185.99,4,36,4
92,6,7,8,1,1,2,2,2,0,6,7,6,6,6,8,8,8,8
,0.3376,0.3994,0.0793,0.44,0.24,0.32,0.28,0.16,0.242,0.7185,0.3017,0,0.3446,0.0449,74099.55,7,90,5
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.4629,0.4857,0.071,0.09,0.47,0.32,0.12,0.09,0.242,0.6395,0.4051,0.4574,0.4432,0.0166,17273.48,5,30,2
67,6,7,8,0,0,0,0,0,8,0,0,0,0,6,8,8,8,8
,0.6805,0.6606,0.1133,0.48,0.28,0.24,0.22,0.26,0.242,0.9207,0.2139,0,0.4388,0.0421,22283.29,0,66,1
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.4113,0.4029,0.1134,0.11,0.2,0.39,0.3,0.11,0.242,0.988,0.0451,0,0.3751,0.0293,48210.6,7,78.71,4
76,6,7,0,1,1,2,2,2,8,6,7,6,6,6,8,8,0,0
,0.4305,0.5042,0.1183,0.25,0.16,0.26,0.33,0.25,0.242,0.987,0.0301,0.3179,0.3179,0.0163,66037.8,3,32,0
94,6,7,8,1,1,2,2,2,8,6,7,0,6,6,8,8,8,8
,0.6114,0.8143,0.0782,0.69,0.14,0.17,0.28,0.41,0.242,0.7185,0.4326,0,0.4693,0.0122,75760.8,7,111.96,0
92,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,0
,0.7218,0.8551,0.1018,12,0.36,0.7,0.95,2.4,1,0.6395,0.1928,0.4265,0.4239,0.4517,28832.08,2,66,4
29,6,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
,0.4135,0.3776,0.1231,0.27,0.1,0.3,0.33,0.27,0.059,0.9898,0.0561,0,0.3761,0.0327,41335.51,4,84,1
92,6,7,8,1,1,2,2,2,0,6,7,6,6,6,8,8,8,8
,0.7523,0.8263,0.0812,0.09,0.32,0.31,0.28,0.09,0.2421,0.9858,0.03524,0,0.3791582,0.0277,58104.64,7,80,2
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.4103,0.3872,0.1256,0.775,0.13,0.09,0.33,0.67,0.1344,0.3176,0.2541,0,0.3632,0.1321,46478.88,2,0.51,1
62,6,7,8,0,1,2,2,0,0,0,0,6,6,0,8,8,0,8
,0.2312,0.1272,0.0715,0.6,0.3,0.1,0.19,0.41,0.242,0.9207,0.2139,0,0.4522,0.0395,18083.3,7,90,1
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.3924,0.662,0.1101,0.35,0.16,0.23,0.26,0.35,0.094,0.9264,0.1549,0,0.431,0.0353,28530.76,2,85.87,
68,6,7,0,1,1,2,2,2,0,6,7,6,6,6,8,8,0,0
,0.3982,0.4381,0.8286,0.72,0.28,0.33,0.12,0.27,0.365,0.3004,0.2827,0,0.3538,0.0333,69148.3,1,80,3
78,6,7,0,1,1,2,2,2,0,0,7,6,6,6,8,8,8,8
,0.3949,0.3531,0.056,0.77,0.06,0.86,2.31,4,0.242,0.6396,0.0675,0,0.0192,0.0465,61367.85,5,60,0
45,0,0,0,0,1,0,0,0,8,0,0,6,0,6,8,0,8,8
,0.5954,0.5984,0.1169,0.69,0.31,0.17,0.14,0.38,0.242,0.9143,0.0775,Cannot be done,0.4411,0.0242,22147.41,4,52,1
94,6,7,8,1,1,2,2,2,8,6,7,0,6,6,8,8,8,8
,0.65,0.6801,0.1098,0.68,0.32,0.45,0.12,0.11,0.242,0.9143,0.2075,0,0.4541,0.0401,20950.6,0,126,5
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.4229,0.4195,0.107,0.11,0.41,0.25,0.23,0.11,0.39,0.9622,0.6863,0,0.3346,0.0222,68199.42,0,44,5
79,6,7,8,1,1,2,2,2,0,0,0,6,6,6,8,8,8,8
,0.3154,0.2452,0.087,0.36,0.46,0.18,0.27,0.09,0.242,0.9313,0.3753,0,0.3694,0.0304,61648.21,3,80,3
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.4031,0.3421,0.1167,0.26,0.16,0.27,0.31,0.26,0.2422,0.988,0.3245,0.0023,0.3085,0.0216,69937.8,1,20,5
94,6,7,8,1,1,2,2,2,8,6,7,0,6,6,8,8,8,8
,0.3628,0.6013,0.034,0.42,0.36,0.215,0.22,0.2,0.242,0.6208,0.1008,0.3538,0.3309,0.03,37760.27,3,88,0
60,6,7,0,0,1,0,0,0,8,0,0,0,0,6,8,8,8,8
,0.432,0.582,0.1255,0.6,0.4,0.29,0.18,0.13,0.242,0.9264,0.2611,0,0.4279,0.045,26033.75,4,114,4
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.7473,0.4939,0.0909,0.57,0.17,0.26,0.19,0.38,0.242,0.9858,0.0634,0,0.3939,0.035,51183.29,2,87,0
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.3499,0.4255,0.0964,0.49,0.3,0.21,0.29,0.2,0.242,0.7348,0.5302,0,0.3341,0.0352,67178.23,2,96,1
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.4562,0.4126,0.0646,0.62,0.06,0.32,0.26,0.36,0.242,0.6778,0.1205,0,0.2525,0.0574,71822,0,88,5
94,6,7,8,1,1,2,2,2,8,6,7,6,6,0,8,8,8,8
,0.4625,0.748,0.0837,0.41,0.11,0.145,0.135,0.2,0.242,0.484,0.0636,0,0.4046,0.039,46020.64,5,105,0
80,6,7,8,0,1,0,0,0,8,0,0,6,6,6,8,8,8,8
,0.2625,0.2958,0.1173,0.15,0.29,0.33,0.23,0.15,0.644,0.6477,0.2683,0.4338,0.4338,0.0469,22983.1,4,112,0
73,6,7,8,1,1,2,2,2,0,0,0,0,6,6,8,8,8,8
,0.408,0.2775,0.037,0.25,0.11,0.23,0.41,0.25,0,0.0638,0.1369,0,0.3694,0,20816.56,4,88,3
59,6,7,0,1,1,2,2,2,0,0,0,6,0,0,8,8,8,8
,0.371,0.3907,0.1181,0.36,0.09,0.41,0.14,0.36,0.242,0.9264,0.3107,0,0.414,0.0471,31350.2,1,152,2
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.6884,0.7371,0.0987,0.14,0.33,0.13,0.4,0.14,0.206,0.9858,0.0289,0,0.3977,0.024,48847.28,7,72,4
84,6,7,8,1,1,2,2,2,0,6,7,6,6,6,8,8,8,0
